naics_code,safegraph_place_id,location_name,street_address,city,region,postal_code,country,phone,latitude,longitude
512131,sg:5ff90d259fb745dfa8737bb28bdd486e,NCG Cinemas,314 E Comstock St,Owosso,MI,48867,US,19897255410,42.996107,-84.167462
451211,sg:a4f270c6a17d45cf80d7f6086e22c094,Social Motto,12711 E Jefferson Ave,Detroit,MI,48215,US,13136521747,42.370859,-82.956138
451211,sg:95336bd102864f5685cfcf677e014127,Barnes and Noble,5701 Beckley Rd,Battle Creek,MI,49015,US,12699798060,42.263447,-85.18245
451211,sg:bcaf77af3658488b92cd7391b90324fb,Discount Skylight,455 E Grand River Ave Ste 105B,Brighton,MI,48116,US,,42.526303,-83.777983
311811,sg:f0aab19c3cfc4a6d8eaa97272bf2183e,Dee's Specialty Cakes,5606 Alpine Rdg,Stevensville,MI,49127,US,12695569755,42.015746,-86.514592
451211,sg:f3d78c611457417189e2a62fa2d933ea,U S A Weekend,340 E Big Beaver Rd Ste 150,Troy,MI,48083,US,12486801220,42.560288,-83.140675
311811,sg:6d0e967b05f742c8bde8acb82d6d1ea9,The Flour Pot Bakery,108 River St,Elk Rapids,MI,49629,US,,44.898584,-85.41219
311811,sg:94a4ff770c51446d8c9101a067f14743,Weldon's Pasties,19161 Merriman Rd,Livonia,MI,48152,US,12484711680,42.427345,-83.355861
451211,sg:e0512c8d2beb48c2bc952c186f603099,Comic City,7366 Haggerty Rd,Novi,MI,48377,US,12485923049,42.528742,-83.436227
445291,sg:9d2dd617d7f740c8a7cf52643e77a15f,Pretzelmaker,18900 Michigan Ave,Dearborn,MI,48126,US,13133364097,42.316483,-83.222712
311811,sg:b5f1c68b66c34d57b3be06f8e9214fed,Insomnia Cookies,1229 S University Ave,Ann Arbor,MI,48104,US,17346362891,42.275146,-83.733556
311811,sg:b8aa657ee0334f149cfb660ff79dc9d3,Cupcake Station,318 S Main St,Plymouth,MI,48170,US,17345820500,42.370701,-83.469352
712110,sg:6fa134af24694eeca31f33c27d427859,Hunter House Museum,500 W Maple Rd,Birmingham,MI,48009,US,12486477588,42.546782,-83.219264
451211,sg:a3416a2b16ac4423b188bee9a8a0fee1,A Taste of Lynn's,29891 Citation Cir Apt 51101,Farmington Hills,MI,48331,US,12487977875,42.513706,-83.431285
311811,sg:ebc229ddfa6a445cb3f4e5f6143f7ac7,Smith's One of A Kind Edible Art,12823 S Regal St,Traverse City,MI,49684,US,12319222336,44.792093,-85.645974
311811,sg:471e66f4826c40c2920d25a22f3cf70b,Roberto's Bakery,23807 Van Born Rd,Taylor,MI,48180,US,13132926621,42.268891,-83.267698
311811,sg:a8df01014d6e499db553761f63e3bb0b,Perfection Bakeries,5241 Plainfield Ave NE,Grand Rapids,MI,49525,US,16163613367,43.055758,-85.587618
311811,sg:51f65ee475fc4a6fa1be2752c1c6be3a,Cupcake Station,301 W 9 Mile Rd,Ferndale,MI,48220,US,12483368668,42.460254,-83.138159
512131,sg:06ba1abf499741d1b732eb57e5c9259d,313 Comedy,474 Peterboro St,Detroit,MI,48201,US,12486481524,42.344066,-83.061759
311811,sg:137fcd18ed844b2e89234e2bf11ee8bc,The Victorian Bakery,512 N Park St,Kalamazoo,MI,49007,US,12695536194,42.295807,-85.586828
311811,sg:5f5ecac85c2c44aca4fbfa019819e897,Schafer Bakeries,24734 Van Born Rd,Dearborn Heights,MI,48125,US,13132910670,42.26929,-83.278668
451211,sg:670604649a224572a45972be4172e0a0,Miller's Canvas Shop,6531 Meinert Rd,Holton,MI,49425,US,12318210771,43.45326,-86.080995
311811,sg:60a520f0da92402fa2e2b250837330b5,Achatz Pies of Beverly Hills,17736 W 13 Mile Rd,Beverly Hills,MI,48025,US,12485946111,42.51784,-83.222371
311811,sg:5ececaa5ed9642cdb38d317fa234e4dd,Sweet Stop Bakery,1471 W Sidney Rd,Sidney,MI,48885,US,,43.249581,-85.099845
712110,sg:7b59bfcb2d7c4811823ef76a91be5620,Bloomingdale Museum,108 S Bloomingdale Rd,Bloomingdale,MI,49026,US,16309807650,42.375321,-85.966436
512131,sg:193353708e3e484c81e6c2525fbaa69a,Playhouse Club,13201 Middlebelt Rd,Romulus,MI,48174,US,17349413100,42.208559,-83.326227
451211,sg:e69cf8c1b0054e5d825fcddf0ae96a36,Funky Town Toy,44907 Hayes Rd,Sterling Heights,MI,48313,US,15868433684,42.626094,-82.974452
512131,sg:1bd3eb5008cf4d788d7dfb4ac67131cf,Odyssey Entertainment,700 E Broadway Ave,Muskegon Heights,MI,49444,US,12317331580,43.201848,-86.227577
311811,sg:2e0dae1b0c0e44c1a5b8d220ca2cbf20,Connie's Cakes,1416 Robinson Rd SE,Grand Rapids,MI,49506,US,16164556214,42.957442,-85.634443
512131,sg:9b62836e6caa4c719749f1c80fcc6f05,The Shaded Wagon,12280 Spring Arbor Rd,Concord,MI,49237,US,15178198900,42.191067,-84.620898
451211,sg:2812360131d64f52be882a20b509e33a,Carol's Paperbacks Plus,5947 Highland Rd,Waterford,MI,48327,US,12486748179,42.659123,-83.404345
311811,sg:e8dc3d03a6b040489d5ae24dda7cb415,Mr Cake's Place,1231 Van Dusen Dr,Ann Arbor,MI,48103,US,17346659411,42.266474,-83.760323
451211,sg:7779c6af684048bc9f85f8fbf450a847,Media Place Partners,408 Broadway Ave NW,Grand Rapids,MI,49504,US,16162855429,42.970806,-85.680009
311811,sg:a34a7e9343c24cec9b439180bc3c7d4e,New Delray Baking Company,14702 Allen Rd,Taylor,MI,48180,US,13136831406,42.199589,-83.229129
712110,sg:65d7c904a9c24ed7b7855ca8e62814d5,Charles H Wright Museum,315 E Warren Ave,Detroit,MI,48201,US,,42.359145,-83.060817
712110,sg:e0d4279747f74ebeaca09b78a8acbd92,Dinnerware Museum,520 N Main St,Ann Arbor,MI,48104,US,16073821415,42.285579,-83.747994
311811,sg:1704f50171d0440699b28afce3d0dab6,Oakwood Baking,585 S Waring St,Detroit,MI,48217,US,13138418270,42.285885,-83.147845
512131,sg:2ac6db67ebb04d438899c544b2a12002,Heart Beats Exotic Nightclub,182 Avenue A,Springfield,MI,49037,US,12699685300,42.323893,-85.219938
451211,sg:9e50672c170f4dc19de29815cca92aac,Riley Vending,589 White Dr,Coldwater,MI,49036,US,12602494794,41.921776,-84.966398
311811,sg:16fa185afd7d47298c7803b9511f5755,Kings Bakery,4618 Greenfield Rd,Dearborn,MI,48126,US,13135513027,42.318375,-83.194875
451211,sg:0f6091caab224f07a3f18c2e22983042,Superior Textbook Services,407 Jefferson St,Three Rivers,MI,49093,US,12692731077,41.946365,-85.618154
311811,sg:600c88ee26e84420be32bac93a8eee64,Alwatan Bakery,24725 W Warren St,Dearborn Heights,MI,48127,US,13138008002,42.340903,-83.280963
451211,sg:217f05b8949545c3afdfb518a5ebcd3e,Sensual Arts Adult Book Store,615 N Lincoln Rd,Escanaba,MI,49829,US,19067869020,45.753379,-87.077539
311811,sg:2ae57a34c5a9475ebc05a77878cf7210,Miami Bake Shoppe Original,31120 5 Mile Rd,Livonia,MI,48154,US,17345259261,42.398903,-83.351829
311811,sg:5625336379b54e62b54f7b55ef656510,Sara Lee Bakery Div of Sara Lee,2314 Sybrant Rd,Traverse City,MI,49684,US,12319223101,44.734401,-85.621201
311811,sg:14357ddac8c54e8a8f861d0bf784553e,Nestlé Café,Twelve Oaks Mall 27500 Novi Road,Novi,MI,48377,US,12482894407,42.492027,-83.47014
512131,sg:011371fa31b94a21910b9ea6770e69f7,IMAX,4100 Carpenter Rd,Ypsilanti,MI,48197,US,17349738424,42.227114,-83.682009
311811,sg:88f44fbae0bd4ce0be198a6fc3e3028b,My Sister's Bake Shop,107 Franklin Park,Harbor Springs,MI,49740,US,12318383882,45.442232,-84.989985
451211,sg:0df5d1934c2b4178badf693802e56df2,Ort Tool & Die,6555 S Dixie Hwy,Erie,MI,48133,US,14192429553,41.738251,-83.528895
512131,sg:d65bcda5e3604419801d1d4914f48731,Angels Gentlemen's Club,3215 King Hwy,Kalamazoo,MI,49048,US,12693442162,42.286224,-85.540063
451211,sg:6bbc2379810a4eb19bec676d6df0f6a6,Social Payne Productions,1420 Washington Blvd Ste 301,Detroit,MI,48226,US,,42.33404,-83.050428
451211,sg:425534158d50455789262424adbc0ab9,Catholic Supply House,8150 E 12 Mile Rd,Warren,MI,48093,US,15867517929,42.506354,-83.025862
512131,sg:4237124b7ce04d90b6b91f25cd1729f5,CRYSTAL by Cirque Du Soleil,2645 Woodward Ave,Detroit,MI,48201,US,,42.341709,-83.054475
311811,sg:c44d71aae19e4bf989d6163f3972a01a,Heidi's Darn Good Cookies,2903 Pierce Rd,Saginaw,MI,48604,US,19894509558,43.508179,-83.971209
311811,sg:2708c60eedb94b1ab9137706f12b86ae,New Afrah Bakery & Pastries,12741 W Warren Ave,Dearborn,MI,48126,US,13135827878,42.344055,-83.167921
712110,sg:e5495217f54c41c492bf557716b941ab,Old Fence Rider Historical Center Museum,222 S Sheldon St,Edmore,MI,48829,US,19894275222,43.406407,-85.036059
512131,sg:ea66b37591834f0fbf5151e6b8e46af3,The Dio,177 E Main St,Pinckney,MI,48169,US,15176726009,42.457078,-83.945521
311811,sg:bea196aacffa4c8082db57968ef2d526,Destinee,6650 S Westnedge Ave Ste 207,Portage,MI,49024,US,,42.219993,-85.594091
451211,sg:89afa429104a4c878273fbe65b135e91,Between the Covers,6660 Blair Ln,Holland,MI,49424,US,16163777202,42.88988,-86.1258
451211,sg:352d1958061345af8e183ba2cbdb4f73,The Shamanic Vine,5462 Gull Rd Ste 11,Kalamazoo,MI,49048,US,12695529645,42.321566,-85.52211
451211,sg:28734d41ad2d4e5dac8800864d3ecd52,Walsh College Book Store,3838 Livernois Rd,Troy,MI,48083,US,12488231343,42.573863,-83.147228
451211,sg:8b8914a0801c41dc9dffc5bff4e5de45,Just Us Services,15911 La Salle Blvd,Detroit,MI,48238,US,13136584291,42.40942,-83.125421
451211,sg:eebea12a3866441290c241c562219f6e,Secret Crisis Comics,1161 S Main St,Chelsea,MI,48118,US,17345937110,42.303771,-84.020422
311811,sg:436e3cf3ae164fed9645f18e3bc66ec6,Metz Baking,1924 Ludington St,Escanaba,MI,49829,US,,45.745965,-87.07558
712110,sg:bd005584ee2d4b1ea372755ddd6e51c7,Gilmore Car Museum,6865 W Hickory Rd,Hickory Crnrs,MI,49060,US,,42.440529,-85.421281
712110,sg:02d2a00573134950b5f68ba996bba6d3,Honolulu House Museum,107 N Kalamazoo Ave,Marshall,MI,49068,US,12697818544,42.272715,-84.964552
311811,sg:94174e1b3df84e53bc7f4ba9da39bd6c,Cinnamom,300 W 1st Ave,Flint,MI,48503,US,,43.018538,-83.696145
451211,sg:9d43904ae75249e1a768594bab1e7137,Ascension Bibles & Books,10720 W 9 Mile Rd,Oak Park,MI,48237,US,12485455547,42.460271,-83.170263
451211,sg:bec882a471e948c09b548f56e16577f7,The Book Nook of Saugatuck,439 Butler St,Saugatuck,MI,49453,US,12698883576,42.658094,-86.203706
311811,sg:e5899d932c0c40b096ef789ab9763ccf,Robyn Grieve Acupuncture and Oriental Medicine,21700 Northwestern Hwy Ste 660,Southfield,MI,48075,US,12483721583,42.451809,-83.210125
712110,sg:3e23e25c0d4042cdbeda39e3d3bf0189,Midland Children's Museum,1801 W Saint Andrews Rd,Midland,MI,48640,US,,43.624686,-84.249731
451211,sg:9cf89bcca9c24762a569317a50c0d35b,Rapid Response Advertising,1617 Berkley Dr,Holt,MI,48842,US,15176941110,42.629636,-84.515652
311811,sg:8b48a24f89454e1ebe50db5be73c1dde,Way Bakeries,2100 Enterprise St,Jackson,MI,49203,US,,42.236315,-84.377804
311811,sg:247ccf44311742559c54c628806e94ca,Adela's Kitchen,6088 W Maple Rd,West Bloomfield,MI,48322,US,12489702000,42.543036,-83.380014
451211,sg:2f4cb2fcdebd44258d8fa7af5df14057,Barnes and Noble,2800 S Rochester Rd,Rochester Hills,MI,48307,US,12488539855,42.639038,-83.133571
451211,sg:9a90d1b45bf64ece8ebfd07dce3b5956,Bishop Baraga Bookstore,360 Division Ave S,Grand Rapids,MI,49503,US,16162452251,42.956206,-85.667116
311811,sg:e948b3146d244ddb90cdf43e94406376,Borntrager Family Bakery,5068 Ranney Rd S,East Jordan,MI,49727,US,12315362805,45.131767,-85.179849
512131,sg:1774db3e5ac84904a92fae4972a0f766,Celebration! Cinema,2121 Celebration Dr NE,Grand Rapids,MI,49525,US,,43.001103,-85.593398
311811,sg:5662b9769ee342cc8444b95bf240303b,Stone Hearth of Brooklyn,309 S Main St,Brooklyn,MI,49230,US,15175924411,42.099957,-84.247455
311811,sg:2fa2d30492974ca2b6b4cce368d0e9fb,Pinckney Bakery,169 E Main St,Pinckney,MI,48169,US,17349549198,42.457141,-83.945647
512131,sg:74601af337ba4aea97c4a0cc4f521b8b,Emagine Entertainment,209 Hamilton Row,Birmingham,MI,48009,US,12483850500,42.547871,-83.214414
512131,sg:da72940e22314f58a725141cd547eefc,Penn Theatre,760 Penniman Ave,Plymouth,MI,48170,US,17344530870,42.370576,-83.468398
512131,sg:dbe5510e53b7407886699c8f35d5d5b6,AMC Entertainment,35705 S Gratiot Ave,Clinton Twp,MI,48035,US,15867915427,42.559407,-82.900392
311811,sg:ecae306b2e0d46e39986159121962197,Iversen's Bakery,22441 Michigan Ave,Dearborn,MI,48124,US,13134364287,42.304036,-83.251667
451211,sg:5a748998da4a40f4aaf05a9228def59b,The Book Nook & Java Shop,8744 Ferry St,Montague,MI,49437,US,12318945333,43.417377,-86.355134
451211,sg:d23826d711ad4741bd58c50f47159871,Shrine of the Black Madonna,13535 Livernois Ave,Detroit,MI,48238,US,13134910777,42.387278,-83.139922
451211,sg:36d8f5f3ac0c4197b397d43e342bb2d9,99 Trees Bookstore,302 Center Ave,Bay City,MI,48708,US,19897781427,43.5978,-83.887147
512131,sg:efd23de6187c4d8e866747eddc44239e,Regal Entertainment Group,5330 W Saginaw Hwy,Lansing,MI,48917,US,,42.744131,-84.628201
712110,sg:ac01ac270beb429cbedc1945d593e62d,Michigan Maritime Museum,260 Dyckman Ave,South Haven,MI,49090,US,12696378078,42.406563,-86.274443
712110,sg:f56f3f62994b46beaa5b527d2aefec55,Uss Silversides Submarines Museum,1346 Bluff St,Muskegon,MI,49441,US,,43.229759,-86.332198
451211,sg:532a469c6ad54588a84cff0e6c0f913f,This Is A Bookstore & Bookbug,3019 Oakland Dr,Kalamazoo,MI,49008,US,12693852847,42.260718,-85.612112
311811,sg:0b33c8c3dda34a48a41ad8de6de739d2,Superior Bread Company,11723 Belden Ct,Livonia,MI,48150,US,17344254757,42.369951,-83.389708
311811,sg:80dc85f228bf4ffa84e11adb040d7e8e,Dearborn Bakery,10012 Dix,Dearborn,MI,48120,US,13138490004,42.305231,-83.144904
451211,sg:c981d2f32fd4429ca6f326138759cf4a,Wonderworld Comics,22347 Ecorse Rd,Taylor,MI,48180,US,,42.25492,-83.254052
712110,sg:32929907a59246f695922b2f844dd885,Southwestern Michigan College Museum,58900 Cherry Grove Rd,Dowagiac,MI,49047,US,,41.965577,-86.078611
712110,sg:5a0751831cc849de997ce8c162fd91e0,Museum Of African American History,315 E Warren Ave,Detroit,MI,48201,US,,42.359134,-83.060822
311811,sg:ac9e39d38990483ca54d8ef4baefab30,Carolyn's Cake & Confectionery Shop,125 E Superior St,Alma,MI,48801,US,,43.379092,-84.660554
311811,sg:d2417d8c7aca428bb7fa534834ab70a1,Cakes by Rubina,1689 Plymouth Rd,Ann Arbor,MI,48105,US,17347305090,42.298943,-83.721863
311811,sg:15ffc99818d24f6cac0c21e8c58f8f98,Great Harvest Bread Co.,850 Forest Hill Ave SE,Grand Rapids,MI,49546,US,16169420606,42.947236,-85.555245
512131,sg:c4985b6dfb1c442c9305bb3a258f80cc,Landing Strip Lounge,36431 Goddard Rd,Romulus,MI,48174,US,17349429600,42.221811,-83.395826
311811,sg:76eca5590d9f47cd87b687ee59dfd2a5,Monica's Baker Boy,3545 N Dixie Hwy,Monroe,MI,48162,US,,41.94533,-83.315634
451211,sg:bf707b63cebd470a8c2ffc1f65ba8d04,Everybody Reads,2019 E Michigan Ave,Lansing,MI,48912,US,15173469900,42.733864,-84.521593
512131,sg:de056df6e300472daa7a984e9142539c,Intersection Lounge,133 Grandville Ave SW,Grand Rapids,MI,49503,US,16164518232,42.959912,-85.674056
712110,sg:e082f2841d804bf7827de4285cd0c002,Catholic Heritage Museum,5800 Weiss St,Saginaw,MI,48603,US,19897997910,43.444992,-84.031231
311811,sg:442c3887716a4a79b6b0af77f9119690,West Warren Bakery Baskets of Delight,15708 W Warren Ave,Detroit,MI,48228,US,13135828438,42.343876,-83.198887
712110,sg:459e5df3d5594ae8b8606a3461eda0fa,Hale Auto Museum,395 Parkview Ln,Frankfort,MI,49635,US,12313527720,44.635414,-86.222725
451211,sg:d7cb99d43d9e4f6386177972ed871ac4,Yellow Book USA,7335 Westshire Dr Ste 103,Lansing,MI,48917,US,15176226300,42.737727,-84.658709
451211,sg:9bbfd5ab2455401791eab9c66bdd2229,Stirling Books and Brew,119 N Superior St,Albion,MI,49224,US,15176297560,42.245965,-84.753304
311811,sg:ecc4aa76e44b464d826f85b53df5eb5b,Great Harvest Bread,227744 Se,Grand Rapids,MI,49508,US,16168279390,42.868295,-85.633438
712110,sg:fde59ee70d154a1ca52faa64c52547d1,Motown Museum,2648 W Grand Blvd,Detroit,MI,48208,US,,42.364111,-83.088392
311811,sg:d4857d14ac234b8198f2ada4ea07c104,I Love Juice Bar,3115 Crooks Rd,Troy,MI,48084,US,12485902863,42.56325,-83.168131
512131,sg:b3ef713a7c1c48f4aeacbca779dd7aee,AMC Entertainment,1700 N Wisner St,Jackson,MI,49202,US,,42.267079,-84.430451
311811,sg:c56cef313cf6405a9e40493d43258362,Number Juan Creations,3445 Harding St,Dearborn,MI,48124,US,13134426347,42.286309,-83.242659
311811,sg:45873c09d21c4fbd9acc1160a7226ae4,Pasty Oven,3682-3686 Pine St,Iron Mountain,MI,49801,US,,45.840943,-88.048671
451211,sg:6e336e5f7d7d448a8b39c7e8c19f1e3b,Chronocade,8801 N 32nd St Ste D,Richland,MI,49083,US,,42.387692,-85.455788
311811,sg:8d4db8894021469c802a4838cddf6d50,Sushi Remix,203 S Washington Ave,Saginaw,MI,48607,US,,43.43177,-83.940228
712110,sg:17ebe0b7da1443739b51a768af232054,Alden B Dow Museum Of Science & Art,1801 W Saint Andrews Rd,Midland,MI,48640,US,,43.624683,-84.249739
512131,sg:375ef22b508f4454bf0bde21ab6aabf1,Matt King Entertainment,2231 Ives Rd,Leslie,MI,49251,US,15178624596,42.518319,-84.39743
311811,sg:522e778aa5f14c6f93fd296529abd01d,Mel A Good Baked Goods,1529 Union Lake Rd,Commerce Twp,MI,48382,US,12487607557,42.613845,-83.446627
311811,sg:789c7c5d739d4023a7dd4cd0ebbe0abe,Sweet Nothings,145 Maple St,Wyandotte,MI,48192,US,17342852253,42.201907,-83.150966
451211,sg:f37615480d1746afbe6300e90f10708d,Shiloh Christian Book Store,4036 Fort St,Lincoln Park,MI,48146,US,13133881010,42.225452,-83.181791
311811,sg:6de2b2041ab34ba9af011929a6974e11,Miller's Big Red Farms,4900 32 Mile Rd,Washington,MI,48095,US,,42.800502,-83.06951
451211,sg:7ec2b67ddb084447ae5ff37c86a48226,Barnes and Noble,3050 Beeline Rd Ste 50,Holland,MI,49424,US,16169946015,42.824168,-86.094786
451211,sg:56a15cd881f246199aa90838ed62abe0,Lowry's Books,118 W Chicago Rd,Sturgis,MI,49091,US,12696516817,41.79896,-85.419798
311811,sg:bd2759e74a43442ba16969ff557acb04,Rosie's Pies & Bakery,1142 S Huron Rd,Kawkawlin,MI,48631,US,19896714743,43.706009,-83.968846
451211,sg:cdc268eb41d14fe0aea4a8b5cef3e3f9,Go Games & Toys,8825 Market Place Dr Ste F250,Birch Run,MI,48415,US,19892441034,43.246594,-83.777651
451211,sg:0f7c15284d7445f8a98034d64758bb4a,Barnes and Noble,6134 S Westnedge Ave,Portage,MI,49002,US,12693241433,42.227483,-85.591721
311811,sg:b4d13c74cbb84bd7a5b5454effa31d1a,Cakabakery,919 Fulton St E,Grand Rapids,MI,49503,US,16163191611,42.962961,-85.64658
512131,sg:9c60589782304747ada2d18f1483a8f2,The Braumart Theatre,106 E B St,Iron Mountain,MI,49801,US,19062399002,45.817738,-88.066399
311811,sg:c38f26c0db02444ebe3c3acdc821832a,Moose Pastry & Tea,42130 Grand River Ave,Novi,MI,48375,US,12489464954,42.478924,-83.464102
311811,sg:e9215adbefb94c57ba365e6944c4f929,Cookie Jar,26897 W 18th St,Hubbell,MI,49934,US,19062969151,47.177399,-88.427274
311811,sg:eff07d32beaf434caab8aa90c8bc1bde,West Village Bakery,19327 Carlysle St,Dearborn,MI,48124,US,13136339997,42.284091,-83.232435
451211,sg:0b6fc8c5f70d45e188ea749d990e4db4,Library Bookstore,169 W 9 Mile Rd,Ferndale,MI,48220,US,12485454300,42.460431,-83.135831
311811,sg:395617753ded40b1b638218d218d6dfc,Sweet Tartlette,445 E Front St,Traverse City,MI,49686,US,12316425333,44.764279,-85.613889
311811,sg:c1bc1ecba95342b98ac274a9e0994284,G M Paris Bakery,28418 Joy Rd,Livonia,MI,48150,US,17344252060,42.355814,-83.321614
512131,sg:ce1dbdb4b8fd4c96a52571d056848d32,The Dirty Show,1600 Clay St Russell Industrial Complex,Detroit,MI,48211,US,,42.378563,-83.060447
311811,sg:7079d11361b84a5db932cf5cd5debfd1,The Bakery Box,300 E 1st St,Flint,MI,48502,US,,43.016885,-83.686963
712110,sg:fcc06c150d4f421d9e0b8ff21dbb6a31,Icebreaker Mackinac Maritime Museum,131 S Huron Ave,Mackinaw City,MI,49701,US,12314369826,45.779756,-84.72014
512131,sg:5dfe7fb1006642cfaa0546aac9e01fda,Rave Cinemas,1591 S Graham Rd,Flint,MI,48532,US,18107326668,43.004016,-83.751364
712110,sg:dae8509428284fceb77ee97b2ace829e,Cass County Pioneer Log Cabin Museum,400 S Broadway St,Cassopolis,MI,49031,US,12694453759,41.90653,-86.012689
712110,sg:0ec287cffde34c62a603dd06e9240bf9,Harbour House Museum,17 N 4th St,Crystal Falls,MI,49920,US,,46.097209,-88.332365
311811,sg:4018973e752346ff8e35e6824b75f8f2,Melissa's sweet works,11101 E Pickard Rd,Mount Pleasant,MI,48858,US,19899444773,43.612264,-84.62571
512131,sg:d30e33ca832543cd8ef118b49858f9ba,The Block,360 W Western Ave Fl 2,Muskegon,MI,49440,US,12317263231,43.236084,-86.252593
311811,sg:d88d56604822419d8a873de669aec416,Terry Bakery,119 W Michigan Ave,Ypsilanti,MI,48197,US,17344829511,42.240761,-83.613869
712110,sg:c1705324ec9e4f639518d0b3e3c308c3,Cmu Museum Of Natural History,103 Rowe Hall,Mt Pleasant,MI,48858,US,19897743829,43.593019,-84.769655
712110,sg:075635532ccf4a5da7ea069c6ad9e87b,Holland Museum,31 W 10th St,Holland,MI,49423,US,16163929084,42.788647,-86.108715
712110,sg:e5e62363cbe343359c7f9dd815038fda,Lakeshore Museum Center,430 W Clay Ave,Muskegon,MI,49440,US,,43.233749,-86.25261
311811,sg:2086218b15a04802b78e2b66f6ec784e,Mackenzie Bakery,4426 W Main St,Kalamazoo,MI,49006,US,12693238226,42.296973,-85.644296
512131,sg:7f4bceabf6124653bbef0fab9c0dd33b,MJR Digital Cinemas,6800 N Wayne Rd,Westland,MI,48185,US,17342982657,42.334691,-83.383937
512131,sg:8688eed5e18a475f8e0ace268749d234,Trumpps,21413 W 8 Mile Rd,Detroit,MI,48219,US,13135921190,42.44313,-83.254425
311811,sg:3c00f62862c244dc89bf657ac8bce0ca,Nothing Bundt Cakes,5121 28th St SE,Grand Rapids,MI,49512,US,16167346995,42.913356,-85.541656
512131,sg:486b902dd0fc4a48ae18822cc4459a6f,The Comedy Project,540 Leonard St NW,Grand Rapids,MI,49504,US,16163697469,42.984572,-85.682081
451211,sg:64dd5d3c011e4b7f87fa0eb131bdf5ed,Comics and More,28059 John R Rd,Madison Heights,MI,48071,US,12483993213,42.499106,-83.106069
712110,sg:9332d90dbf0341daa6acd3960f30b4b0,Algonac Clay Historical Museum,1240 Saint Clair River Dr,Algonac,MI,48001,US,18107949015,42.619424,-82.530828
311811,sg:0471662e982747b8af86f2df91f6a3f5,Josef's European Pastry Shop,21150 Mack Ave,Grosse Pointe Woods,MI,48236,US,13138815710,42.449202,-82.904926
451211,sg:4bc6c76ca62144498e71b5f79612e80e,Barnes and Noble,14165 Hall Rd,Shelby Township,MI,48315,US,15862477416,42.629655,-82.985368
