"safegraph_place_id","parent_safegraph_place_id","location_name","safegraph_brand_ids","brands","top_category","sub_category","naics_code","latitude","longitude","street_address","city","region","postal_code","iso_country_code","phone_number","open_hours","category_tags"
sg:33ea59b5b23f4467837d9130686692cd,,Aunt Millie's Bakery Outlet,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.210313,-83.675141,5331 W Michigan Ave,Ypsilanti,MI,48197,US,+17345281475,"{ ""Mon"": [[""9:00"", ""17:30""]], ""Tue"": [[""9:00"", ""17:30""]], ""Wed"": [[""9:00"", ""17:30""]], ""Thu"": [[""9:00"", ""17:30""]], ""Fri"": [[""9:00"", ""17:30""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""10:00"", ""15:30""]] }",
sg:767fbe5b25ae4de6acffe372e16d5d57,sg:cbe50ec3c7d34cf8bc2079ed6797f58a,Barnes and Noble,SG_BRAND_0031e43e4f12b969239801d340f7c141,Barnes and Noble,Book Stores and News Dealers,Book Stores,451211,43.659488,-84.243612,6800 Eastman Ave Spc F630,Midland,MI,48642,US,+19898355037,"{ ""Mon"": [[""9:00"", ""21:00""]], ""Tue"": [[""9:00"", ""21:00""]], ""Wed"": [[""9:00"", ""21:00""]], ""Thu"": [[""9:00"", ""21:00""]], ""Fri"": [[""9:00"", ""21:00""]], ""Sat"": [[""9:00"", ""21:00""]], ""Sun"": [[""10:00"", ""19:00""]] }",
sg:25f20c78b9cf465dab796ec2e4fcedee,,Zeeland Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.812141,-86.015356,130 E Main Ave,Zeeland,MI,49464,US,+16167724558,"{ ""Mon"": [[""5:30"", ""17:30""]], ""Tue"": [[""5:30"", ""17:30""]], ""Wed"": [[""5:30"", ""17:30""]], ""Thu"": [[""5:30"", ""17:30""]], ""Fri"": [[""5:30"", ""17:30""]], ""Sat"": [[""5:30"", ""17:00""]], ""Sun"": [] }",
sg:090622099a9c4c02b080204cb4943c17,,Borg Poultry Plus Processing,,,Book Stores and News Dealers,Book Stores,451211,41.775242,-84.361736,10600 S Meridian Rd /Us 127,Hudson,MI,49247,US,+15174487245,,
sg:fd865913c1594b0195617c2cb15e596d,,The Fourth Wall,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.246115,-84.406196,218 S Mechanic St,Jackson,MI,49201,US,+15173155395,,
sg:6eb3cc15045d4fdfaa906b3d28847ab9,,Kregel Parable Christian Store,,,Book Stores and News Dealers,Book Stores,451211,42.90917,-85.763531,4014 Chicago Dr SW,Grandville,MI,49418,US,,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [] }",
sg:927117e9e97a48e6b3ab4634f273e11c,,Creative Covers & Trim,,,Book Stores and News Dealers,Book Stores,451211,42.02776,-84.329085,17240 US Highway 223,Addison,MI,49220,US,+15175474628,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [[""8:00"", ""13:00""]], ""Sun"": [] }",
sg:c171a876d39b4246b89c377d4bd7074c,,Arab American National Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.322276,-83.176606,13624 Michigan Ave,Dearborn,MI,48126,US,+13135822266,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:2a2441083a1f4e1389c719838a21b299,,Singapore Bank Bookstore,,,Book Stores and News Dealers,Book Stores,451211,42.656998,-86.203818,317 Butler St,Saugatuck,MI,49453,US,+12698573785,,
sg:95804ff905d043439791a881b2d7d002,,Emagine Entertainment,SG_BRAND_1e45f611b9bafb3d37a329882f431295,Emagine Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.673272,-82.974348,15251 23 Mile Rd,Macomb,MI,48042,US,+15863723456,"{ ""Mon"": [[""10:00"", ""23:00""]], ""Tue"": [[""10:00"", ""23:00""]], ""Wed"": [[""10:00"", ""23:00""]], ""Thu"": [[""10:00"", ""24:00""]], ""Fri"": [[""10:00"", ""24:00""]], ""Sat"": [[""10:00"", ""24:00""]], ""Sun"": [[""10:00"", ""23:00""]] }",
sg:5415d0dd10b543268240771040dff829,sg:37048c28e62f4df6967ee928bffb8c6c,Comic City,,,Book Stores and News Dealers,Book Stores,451211,42.321199,-83.462603,42727 Ford Rd,Canton,MI,48187,US,+17349813561,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:6185d4bd7aa145a39ed27b3774a85ac3,,West Michigan Snowmobile Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.197631,-85.608126,2525 Indian Lakes Rd,Cedar Springs,MI,49319,US,,,
sg:0fea91a8b1cd4919aa00b8c480cb468c,,Morse's Comic Book Stash,,,Book Stores and News Dealers,Book Stores,451211,42.540596,-82.95032,33077 Garfield Rd Ste 2,Fraser,MI,48026,US,+15862229942,"{ ""Mon"": [], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""20:00""]], ""Fri"": [[""11:00"", ""20:00""]], ""Sat"": [[""11:00"", ""20:00""]], ""Sun"": [[""11:00"", ""20:00""]] }",
sg:fc20209e91764c14ae3d075393d88f5c,,Coffee Cabin,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,46.462881,-90.143831,1431 E Cloverland Dr,Ironwood,MI,49938,US,+19069320151,,
sg:fa96f81dac334e84805c2d3261427321,,Puzzle Piece Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.449994,-83.122261,460 Hilton Rd,Ferndale,MI,48220,US,+12482917188,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [], ""Thu"": [], ""Fri"": [[""20:00"", ""23:00""]], ""Sat"": [[""20:00"", ""23:00""]], ""Sun"": [[""14:00"", ""17:00""]] }",
sg:9053b1fd762f435d9595958d4e262e1f,,Pinky's Shuga Shack,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.386274,-83.22663,18929 Schoolcraft,Detroit,MI,48223,US,+13138372253,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""9:00"", ""16:00""]], ""Thu"": [[""9:00"", ""16:00""]], ""Fri"": [[""9:00"", ""16:00""]], ""Sat"": [[""9:00"", ""16:00""]], ""Sun"": [[""12:00"", ""16:00""]] }",
sg:65fef60ed25446e3bdfa066976325b74,,Deja Vu,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.242074,-83.614916,31 N Washington St,Ypsilanti,MI,48197,US,+17344872110,"{ ""Mon"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Tue"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Wed"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""12:00"", ""24:00""]], ""Fri"": [[""0:00"", ""4:00""], [""12:00"", ""24:00""]], ""Sat"": [[""0:00"", ""6:00""], [""15:00"", ""24:00""]], ""Sun"": [[""0:00"", ""6:00""], [""17:00"", ""24:00""]] }",
sg:2012e9833f1d43a4b2f04740f88c8ea5,,Ann Marie's Cake Studio,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,41.874284,-84.040838,1099 E US Highway 223,Adrian,MI,49221,US,+15172701581,,
sg:0be956a60bb147b484ab77bd7aefd185,sg:bdb7a0b1e2434489b6f3a9bdd1a8c645,Fifty one O One,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.323884,-83.234527,5101 Evergreen Rd,Dearborn,MI,48128,US,+13132065101,,
sg:bacd8989d18e43fea3692f944f49ed84,,The Royal Delivery,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.455927,-83.279036,22511 Telegraph Rd,Southfield,MI,48033,US,+12482705973,,
sg:fadeb31bdf7d4a73bdc4c3691aa59a62,sg:66f8e01ba51341fcb41023ca4c06608c,Just Baked,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.492224,-83.469484,27500 Novi Rd,Novi,MI,48377,US,+12485138858,,
sg:f2f83a544e19475a9fdfb37b04678b3a,,Call Of Wild Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,45.018763,-84.683911,850 S Wisconsin Ave,Gaylord,MI,49735,US,,,
sg:089b3f6b85ba4ddcb6eae38846cd0be1,,MJR Digital Cinemas,SG_BRAND_ab49d1ea4009e85e1da3e0071bd568b5,MJR Digital Cinemas,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.548219,-83.799378,8200 Murphy Dr,Brighton,MI,48116,US,+18102274700,"{ ""Mon"": [[""9:30"", ""22:30""]], ""Tue"": [[""9:30"", ""22:30""]], ""Wed"": [[""9:30"", ""22:30""]], ""Thu"": [[""9:30"", ""22:30""]], ""Fri"": [[""9:30"", ""22:30""]], ""Sat"": [[""9:30"", ""22:30""]], ""Sun"": [[""9:30"", ""22:30""]] }",
sg:2fef8b8f741c42c584e0e647b03308d7,,Max & Emily's Classic Cheese Cakes,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.613392,-84.772612,1013 N Fancher Ave,Mount Pleasant,MI,48858,US,+19897731786,"{ ""Mon"": [[""8:00"", ""16:30""]], ""Tue"": [[""8:00"", ""16:30""]], ""Wed"": [[""8:00"", ""16:30""]], ""Thu"": [[""8:00"", ""16:30""]], ""Fri"": [[""8:00"", ""16:30""]], ""Sat"": [], ""Sun"": [] }",
sg:2223e210c88a4245960a502992d0efb5,,Jim Crow Museum Of Racist Memorabilia,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.691236,-85.478846,420 Oak St # 257,Big Rapids,MI,49307,US,+12315915873,,
sg:c2c82b7e371447129e7ac2f4b20597ae,,Beaver Island Marine Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,45.746027,-85.507973,38105 Michigan Ave,Beaver Island,MI,49782,US,+12314482479,,
sg:4d688304eee34a23ae40252cf00b84fc,,Michigan News Agency,,,Book Stores and News Dealers,Book Stores,451211,42.291751,-85.586304,308 W Michigan Ave,Kalamazoo,MI,49007,US,+12693435958,"{ ""Mon"": [[""7:00"", ""18:00""]], ""Tue"": [[""7:00"", ""18:00""]], ""Wed"": [[""7:00"", ""18:00""]], ""Thu"": [[""7:00"", ""18:00""]], ""Fri"": [[""7:00"", ""18:00""]], ""Sat"": [[""7:00"", ""18:00""]], ""Sun"": [[""7:00"", ""18:00""]] }",
sg:92530e0cd7eb4a228c0bd244c93e4ae3,,Panaderia Margo,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.971766,-85.685158,443 Stocking Ave NW,Grand Rapids,MI,49504,US,+16164568000,,
sg:6eb1b057eb7a46ab8b1f1b2fe0775ffc,,Sweetheart Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.436042,-82.95142,19200 Kelly Rd,Harper Woods,MI,48225,US,+13138396330,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""9:00"", ""18:00""]], ""Sun"": [[""11:00"", ""15:00""]] }",
sg:eea768d9f06f40b2b05f89ddd11530d0,,Total Security Solutions,,,Book Stores and News Dealers,Book Stores,451211,42.654419,-84.08921,935 Garden Ln,Fowlerville,MI,48836,US,+15172237807,"{ ""Mon"": [[""8:00"", ""17:00""]], ""Tue"": [[""8:00"", ""17:00""]], ""Wed"": [[""8:00"", ""17:00""]], ""Thu"": [[""8:00"", ""17:00""]], ""Fri"": [[""8:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:464359268fc94c438db87b1e0b3aad76,,Grace Monument,,,Book Stores and News Dealers,Book Stores,451211,43.35989,-83.579995,635 State Rd,Vassar,MI,48768,US,+19898232866,"{ ""Mon"": [[""10:00"", ""17:00""]], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:ae44a5ff65994b44a3d97fce0b0463a5,,Wargames North,,,Book Stores and News Dealers,Book Stores,451211,44.252473,-85.401627,313 N Mitchell St,Cadillac,MI,49601,US,+12317752522,"{ ""Mon"": [[""11:30"", ""18:00""]], ""Tue"": [[""11:30"", ""18:00""]], ""Wed"": [[""11:30"", ""20:00""]], ""Thu"": [[""11:30"", ""20:00""]], ""Fri"": [[""11:30"", ""24:00""]], ""Sat"": [[""12:00"", ""20:00""]], ""Sun"": [] }",
sg:602191e1bbe7458dbd45e1700c9cc271,,Heritage Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.396772,-83.413743,37458 5 Mile Rd,Livonia,MI,48154,US,+17344641855,"{ ""Mon"": [[""5:00"", ""19:00""]], ""Tue"": [[""5:00"", ""19:00""]], ""Wed"": [[""5:00"", ""19:00""]], ""Thu"": [[""5:00"", ""19:00""]], ""Fri"": [[""5:00"", ""19:00""]], ""Sat"": [[""5:00"", ""18:00""]], ""Sun"": [] }",
sg:1e83d89189e24ddd91e01b8e2513cd70,,Andrews University Bookstore,,,Book Stores and News Dealers,Book Stores,451211,41.963861,-86.356002,4245 Administration Dr,Berrien Springs,MI,49103,US,+12694713287,,
sg:7500ca496dbc45f7bc4eb3e3edecdb10,,Facet International Marketing,,,Book Stores and News Dealers,Book Stores,451211,42.457858,-83.468686,22777 Heslip Dr,Novi,MI,48375,US,+12489120800,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [], ""Sun"": [] }",
sg:0416b6954fa0494b8a09955f6095d72e,,Wheels Of History Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,46.406643,-84.572041,6799 Depot St,Brimley,MI,49715,US,+19062483665,,
sg:7679c3ec10b6408b80acdeb77c61ed6b,,Liberty Comics,,,Book Stores and News Dealers,Book Stores,451211,42.4999,-82.935654,27639 Gratiot Ave,Roseville,MI,48066,US,+15867794130,"{ ""Mon"": [[""12:00"", ""17:00""]], ""Tue"": [[""12:00"", ""18:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""12:00"", ""19:00""]], ""Fri"": [[""12:00"", ""19:00""]], ""Sat"": [[""12:00"", ""18:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:136fe3b05dd543239456a3593aed16a7,,Curtis Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.41681,-83.183908,14022 W McNichols Rd,Detroit,MI,48235,US,,,
sg:15bf5b1d4bef41dda2e701ad9d0ed67f,sg:b0247e5fcc36493fb81cb15558867166,Torchport Airpark,,,Book Stores and News Dealers,Book Stores,451211,45.05369,-85.350954,1309 N Us 31,Eastport,MI,49627,US,+12315993128,,
sg:b39a4e495e584c25a45d74ef1f0439de,,Damas Bakery,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.509326,-83.359864,28854 Orchard Lake Rd,Farmington Hills,MI,48334,US,+12488936372,"{ ""Mon"": [[""9:00"", ""17:00""]], ""Tue"": [[""9:00"", ""17:00""]], ""Wed"": [[""9:00"", ""17:00""]], ""Thu"": [[""9:00"", ""17:00""]], ""Fri"": [[""9:00"", ""17:00""]], ""Sat"": [[""9:00"", ""17:00""]], ""Sun"": [[""9:00"", ""17:00""]] }",
sg:85d06eaf931b4224883f22e2e95cf65e,,Foster's Super Market,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.901573,-85.272799,820 W 7th St,Evart,MI,49631,US,+12317345515,,
sg:3700f79ba1744b73aacf746da1d154db,sg:bc2a77b5f6544011bef9e5b3acf66c4d,Books-A-Million,SG_BRAND_229ee69a5884bc460cd214c5fda70e75,Books-A-Million,Book Stores and News Dealers,Book Stores,451211,44.726655,-85.632782,2612 Crossing Cir,Traverse City,MI,49684,US,,"{ ""Mon"": [[""10:00"", ""21:00""]], ""Tue"": [[""10:00"", ""21:00""]], ""Wed"": [[""10:00"", ""21:00""]], ""Thu"": [[""10:00"", ""21:00""]], ""Fri"": [[""9:00"", ""22:00""]], ""Sat"": [[""9:00"", ""22:00""]], ""Sun"": [[""10:00"", ""21:00""]] }",
sg:486520116a2c417795ccd111449d0fb3,,McLean & Eakin Booksellers,,,Book Stores and News Dealers,Book Stores,451211,45.375182,-84.95677,307 E Lake St,Petoskey,MI,49770,US,+12313471180,,
sg:d48a5424e5e04ea5b2895c6f5e998e63,,Warpzone Comics & Collectibles,,,Book Stores and News Dealers,Book Stores,451211,42.155796,-83.21079,15540 King Rd,Riverview,MI,48193,US,+17342588761,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",
sg:8c921ad77df84848b0680632ac55fcca,,Paul Bunyan Sawmill,,,Book Stores and News Dealers,Book Stores,451211,43.694596,-82.97007,1491 E Morrison Rd,Ubly,MI,48475,US,+19896582590,,
sg:724c711ec9ee49469208ec1a16bdee65,,The Blue Julep,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.248316,-84.408623,145 N Jackson St,Jackson,MI,49201,US,+15179458011,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""11:00"", ""15:00""]], ""Thu"": [[""11:00"", ""15:00""]], ""Fri"": [[""11:00"", ""15:00""]], ""Sat"": [], ""Sun"": [] }",
sg:aeae78fef31842a3bcc47eb145bbff60,,Redford Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.417408,-83.257524,17360 Lahser Rd,Detroit,MI,48219,US,+13135372560,,
sg:0b7b614eaa044f08a98a66c2f7b60e03,,Graf's Pastry,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.500031,-83.346847,30010 W 12 Mile Rd,Farmington Hills,MI,48334,US,+12488518181,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""18:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""9:00"", ""16:00""]], ""Sun"": [] }",
sg:018aaca85e814dc7a4e8f9dcb0a78c81,,Grand Rapids Children's Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,42.963503,-85.667206,11 Sheldon Ave NE,Grand Rapids,MI,49503,US,+16162354726,"{ ""Mon"": [], ""Tue"": [[""9:30"", ""17:00""]], ""Wed"": [[""9:30"", ""17:00""]], ""Thu"": [[""9:00"", ""20:00""]], ""Fri"": [[""9:30"", ""17:00""]], ""Sat"": [[""9:30"", ""17:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:1178aa8649a445c5a7ae2e6cdfdc3b97,,Alden Depot Park And Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,44.878547,-85.277198,10670 Coy St,Alden,MI,49612,US,+12313314274,,
sg:7ae542310e984a03896bff35989ecd3b,,Smallcakes,SG_BRAND_b30c1793e7a85ff88c1f59db32b9b728,Smallcakes,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,43.000659,-85.591023,2107 E Beltline Ave NE,Grand Rapids,MI,49525,US,+16168054620,"{ ""Mon"": [[""10:00"", ""20:00""]], ""Tue"": [[""10:00"", ""20:00""]], ""Wed"": [[""10:00"", ""20:00""]], ""Thu"": [[""10:00"", ""20:00""]], ""Fri"": [[""10:00"", ""20:00""]], ""Sat"": [[""10:00"", ""20:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:bf4c66dac13648deb6029dc4b586ce56,,Thornburg and Company,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.797541,-86.181451,1744 Washington St,Holland,MI,49424,US,+16168369320,"{ ""Mon"": [[""10:00"", ""18:00""]], ""Tue"": [[""10:00"", ""18:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""18:00""]], ""Fri"": [[""10:00"", ""18:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:10f287d63f2040f496cbb78c8965024d,,Bookwarehouse,,,Book Stores and News Dealers,Book Stores,451211,43.247997,-83.779049,12240 S Beyer Rd Ste 70E,Birch Run,MI,48415,US,+19896249390,,
sg:fbd3cae8ca294e408b123c2e36608391,,Pages Bookshop,,,Book Stores and News Dealers,Book Stores,451211,42.407584,-83.234833,19560 Grand River Ave,Detroit,MI,48223,US,+13134737342,"{ ""Mon"": [[""11:00"", ""19:00""]], ""Tue"": [[""11:00"", ""19:00""]], ""Wed"": [[""11:00"", ""19:00""]], ""Thu"": [[""11:00"", ""19:00""]], ""Fri"": [[""11:00"", ""19:00""]], ""Sat"": [[""11:00"", ""19:00""]], ""Sun"": [[""11:00"", ""15:00""]] }",
sg:a2668b845daa40428e0f5a637eb78a9f,,Coy's Comics,,,Book Stores and News Dealers,Book Stores,451211,43.453872,-83.974858,3220 Bay Rd,Saginaw,MI,48603,US,,,
sg:d3ec7659f27e4bfbb15f547497a5f99a,,Goldmine Comics & Cards,,,Book Stores and News Dealers,Book Stores,451211,42.866351,-85.665287,65 54th St SW,Grand Rapids,MI,49548,US,+16165347227,"{ ""Mon"": [[""10:00"", ""19:00""]], ""Tue"": [[""10:00"", ""19:00""]], ""Wed"": [[""10:00"", ""19:00""]], ""Thu"": [[""10:00"", ""19:00""]], ""Fri"": [[""10:00"", ""21:00""]], ""Sat"": [[""10:00"", ""19:00""]], ""Sun"": [[""12:00"", ""17:00""]] }",
sg:fa23e619f35b4318b7acc2f604f1712d,,AMC Entertainment,SG_BRAND_e5eedf3ad2b51dd7fa2f1a1e1cde18c2,AMC Entertainment,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,43.473147,-83.970506,4511 Fashion Square Blvd,Saginaw,MI,48604,US,,,
sg:e65377976c774319b9ab8552179a57e6,,Hyser Rivers Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,43.063919,-85.592355,6440 West River Dr NE,Belmont,MI,49306,US,+16163641182,,
sg:cef6603677554dd4be31267061dffea7,,Circle Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.959008,-85.626944,1703 Robinson Rd SE,Grand Rapids,MI,49506,US,+16164566656,"{ ""Mon"": [[""12:00"", ""17:00""]], ""Tue"": [[""12:00"", ""17:00""]], ""Wed"": [[""12:00"", ""17:00""]], ""Thu"": [[""12:00"", ""17:00""]], ""Fri"": [[""12:00"", ""17:00""]], ""Sat"": [[""15:00"", ""22:00""]], ""Sun"": [[""15:00"", ""22:00""]] }",
sg:3153c80ddd854babb02227e33332c04d,,K I Sawyer Heritage Air Museum,,,"Museums, Historical Sites, and Similar Institutions",Museums,712110,46.53988,-87.396763,500 S 3rd St,Marquette,MI,49855,US,+19063623531,,
sg:85ebe6262184491abbb0cb3e3ecbd2f7,,Book Mark,,,Book Stores and News Dealers,Book Stores,451211,43.954364,-86.44905,201 S Rath Ave,Ludington,MI,49431,US,+12318432537,"{ ""Mon"": [[""7:00"", ""21:00""]], ""Tue"": [[""7:00"", ""21:00""]], ""Wed"": [[""7:00"", ""21:00""]], ""Thu"": [[""7:00"", ""21:00""]], ""Fri"": [[""7:00"", ""21:00""]], ""Sat"": [[""7:00"", ""21:00""]], ""Sun"": [[""7:00"", ""21:00""]] }",
sg:45873c09d21c4fbd9acc1160a7226ae4,,Pasty Oven,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,45.840943,-88.048671,3682-3686 Pine St,Iron Mountain,MI,49801,US,,"{ ""Mon"": [[""9:00"", ""18:00""]], ""Tue"": [[""9:00"", ""18:00""]], ""Wed"": [[""9:00"", ""18:00""]], ""Thu"": [[""9:00"", ""18:00""]], ""Fri"": [[""9:00"", ""18:00""]], ""Sat"": [[""10:00"", ""18:00""]], ""Sun"": [] }",
sg:2708c60eedb94b1ab9137706f12b86ae,,New Afrah Bakery & Pastries,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.344055,-83.167921,12741 W Warren Ave,Dearborn,MI,48126,US,+13135827878,,
sg:f9aff2b252c64c8abc0145f1fd083d5e,,Our Lady Of Grace Bookstore,,,Book Stores and News Dealers,Book Stores,451211,42.316472,-83.682952,24 Frank Lloyd Wright Dr Lbby C,Ann Arbor,MI,48105,US,+17349303747,,
sg:b3cacae229d348f983a2dfbe7be88ef8,,The Murder Mystery Company Livonia,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.383009,-83.318398,27777 Schoolcraft Rd,Livonia,MI,48150,US,,,
sg:d934ae8d7ccf401b9793996ae0e6aca6,,Magic Bag Theatre,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,42.461847,-83.134796,22920 Woodward Ave,Ferndale,MI,48220,US,+12485441991,"{ ""Mon"": [], ""Tue"": [], ""Wed"": [[""20:00"", ""24:00""]], ""Thu"": [[""0:00"", ""2:00""], [""20:00"", ""24:00""]], ""Fri"": [[""0:00"", ""2:00""], [""20:00"", ""24:00""]], ""Sat"": [[""0:00"", ""2:00""], [""20:00"", ""24:00""]], ""Sun"": [[""0:00"", ""2:00""]] }",
sg:92ab9120b06e4c26b1a9ab1f5afcf502,,Sam Cassidy,,,Motion Picture and Video Industries,Motion Picture Theaters (except Drive-Ins),512131,44.048778,-83.695821,123 Laugh Ln,Au Gres,MI,48703,US,,,
sg:ef2f8ad338c940108e6ec031140e4a40,,Cookies On Call,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.402886,-86.275468,406 Phoenix St,South Haven,MI,49090,US,,"{ ""Mon"": [], ""Tue"": [[""10:00"", ""17:00""]], ""Wed"": [[""10:00"", ""17:00""]], ""Thu"": [[""10:00"", ""17:00""]], ""Fri"": [[""10:00"", ""17:00""]], ""Sat"": [[""10:00"", ""17:00""]], ""Sun"": [[""10:00"", ""17:00""]] }",
sg:8a4a7bb227b444f5ad816a2df5a355a4,,United Bakery Distributors,,,Bakeries and Tortilla Manufacturing,Retail Bakeries,311811,42.490195,-83.652509,27900 Pontiac Trl,South Lyon,MI,48178,US,+12484378327,,
